FeatureID,Raw_P,Q_value,LSMean_1,LSMean_1_LCL,LSMean_1_UCL,LSMean_2,LSMean_2_LCL,LSMean_2_UCL,L2FC,FC,ChemicalName,SuperPathway,SubPathway
S231,0.0073,0.0954,-0.018476659,-0.105146951,0.0681936332,0.2469098673,0.0944145988,0.3994051358,0.3828718255,1.3039348836,arginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S232,0.9131,0.9648,0.004481157,-0.274424764,0.2833870782,0.0368072388,-0.453924155,0.5275386326,0.0466366778,1.0328542453,argininosuccinate,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S234,0.0118,0.1157,-0.143836846,-0.305046322,0.017372629,0.3153007673,0.0316547614,0.5989467733,0.6623955584,1.5827084902,aspartate,Amino Acid,Alanine and Aspartate Metabolism
S235,0.0431,0.209,-0.106757553,-0.247142112,0.0336270047,0.2072645415,-0.039740289,0.4542693723,0.4530381191,1.3689199824,2-hydroxyphenylacetate,Amino Acid,Phenylalanine Metabolism
S240,0.1627,0.4291,0.1383073365,-0.042516129,0.3191308024,-0.134992995,-0.453149565,0.1831635761,-0.394289033,0.760864242,3-(4-hydroxyphenyl)lactate,Amino Acid,Tyrosine Metabolism
S241,0.8284,0.9241,-0.097061125,-0.419904118,0.2257818681,-0.171424624,-0.739462733,0.3966134842,-0.107283852,0.9283341835,phenylpyruvate,Amino Acid,Phenylalanine Metabolism
S244,0.0536,0.2281,-0.070615728,-0.343712914,0.2024814583,0.5102331812,0.0297221819,0.9907441805,0.8379878408,1.787555259,beta-alanine,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S249,0.6046,0.8023,-0.069719328,-0.2522732,0.1128345442,0.0309389885,-0.29026221,0.352140187,0.145219254,1.1058987099,carnosine,Amino Acid,Histidine Metabolism
S250,0.6779,0.8532,0.0448002837,-0.274151028,0.3637515952,-0.096136381,-0.657327126,0.4650543634,-0.203328628,0.8685443191,biliverdin,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
S252,0.3009,0.5722,0.0273491008,-0.072880948,0.1275791491,-0.083937985,-0.26029147,0.0924155005,-0.160553327,0.8946818617,succinate,Energy,TCA Cycle
S254,0.0112,0.1108,-0.076147597,-0.501345025,0.3490498301,1.1454579587,0.397328534,1.8935873833,1.7624042778,3.3926304219,3-hydroxybutyrate (BHBA),Lipid,Ketone Bodies
S266,0.272,0.5435,-0.043040264,-0.194289478,0.1082089498,0.1355102568,-0.130610797,0.4016313103,0.257593951,1.1954832786,cholesterol,Lipid,Sterol
S267,0.7279,0.8806,0.0078180285,-0.173279959,0.1889160158,0.0748123571,-0.243827231,0.3934519449,0.0966523857,1.0692894138,choline phosphate,Lipid,Phospholipid Metabolism
S273,0.033,0.1808,0.1269706377,-0.037015446,0.2909567213,-0.26150207,-0.550033483,0.027029342,-0.560447649,0.6780917281,cortisone,Lipid,Corticosteroids
S275,0.9324,0.9741,-0.004732219,-0.123220185,0.1137557476,-0.015405593,-0.223883651,0.1930724653,-0.015398424,0.9893833841,creatinine,Amino Acid,Creatine Metabolism
S279,0.2268,0.4906,0.043849898,-0.155469725,0.2431695211,-0.215707244,-0.566407566,0.1349930787,-0.374461801,0.7713931279,cystine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S282,0.3319,0.6012,-0.580369908,-0.933667188,-0.227072629,-0.212931729,-0.834553765,0.4086903062,0.5301012391,1.4440305248,cytidine 5'-monophosphate (5'-CMP),Nucleotide,"Pyrimidine Metabolism, Cytidine containing"
S297,0.0002,0.0101,-0.108462499,-0.254860241,0.0379352426,0.5689306595,0.3113457094,0.8265156096,0.9772717504,1.9687388468,sphingosine,Lipid,Sphingosines
S30,0.2116,0.4837,-0.146372502,-0.559628549,0.2668835454,0.4103729161,-0.316745803,1.137491635,0.8032138536,1.7449840548,mevalonate,Lipid,Mevalonate Metabolism
S302,0.2169,0.4859,-0.635906376,-1.223117797,-0.048694955,0.1458462779,-0.887344692,1.1790372473,1.127830677,2.1852989839,deoxycholate,Lipid,Secondary Bile Acid Metabolism
S306,0.7767,0.9056,-0.570988124,-0.95844488,-0.183531368,-0.454187829,-1.135913026,0.2275373672,0.1685072064,1.1238949598,desmosterol,Lipid,Sterol
S310,0.0838,0.2941,0.0944660937,-0.114954466,0.3038866534,-0.301595964,-0.670068755,0.0668768272,-0.571396766,0.6729649321,cystathionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S313,0.0001,0.0044,-0.044685126,-0.167237921,0.0778676691,0.6198871883,0.4042571161,0.8355172605,0.9587751821,1.9436590683,sphinganine,Lipid,Sphingolipid Synthesis
S330,0.2109,0.4837,0.0486861075,-0.155853817,0.2532260322,-0.227306592,-0.587191968,0.1325787845,-0.398173298,0.7588184708,fumarate,Energy,TCA Cycle
S331,0.0466,0.216,-0.079125017,-0.26767317,0.1094231357,0.335233074,0.0034850156,0.6669811324,0.5977923632,1.5133989646,gamma-glutamylglutamate,Peptide,Gamma-glutamyl Amino Acid
S338,0.0032,0.0569,-0.044352592,-0.610074016,0.5213688314,1.8880302286,0.8926506339,2.8834098232,2.7878391127,6.9059462845,gluconate,Xenobiotics,Food Component/Plant
S339,0.7253,0.8801,-0.00898439,-0.262043853,0.2440750733,0.0855670003,-0.359687882,0.5308218824,0.1364088215,1.0991656478,glutarate (C5-DC),Lipid,"Fatty Acid, Dicarboxylate"
S340,0.5166,0.7479,-0.015413731,-0.182150292,0.1513228305,0.0999291569,-0.193441686,0.3932999998,0.1664046123,1.1222581803,glycine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S344,0.1257,0.3625,-0.301459142,-0.625842241,0.022923957,0.2384037573,-0.332344148,0.8091516626,0.7788575276,1.7157716126,guanidinoacetate,Amino Acid,Creatine Metabolism
S347,0.8729,0.946,-0.80234806,-1.260478637,-0.344217483,-0.880231546,-1.686306425,-0.074156666,-0.112362118,0.9250722047,guanosine 5'-monophosphate (5'-GMP),Nucleotide,"Purine Metabolism, Guanine containing"
S348,0.0581,0.2397,-0.670540648,-0.970208209,-0.370873087,-0.045783286,-0.573044519,0.4814779469,0.9013343476,1.8677927045,2'-deoxyguanosine,Nucleotide,"Purine Metabolism, Guanine containing"
S35,0.1165,0.3476,-0.045201582,-0.217184683,0.1267815184,0.2485090106,-0.054093051,0.5511110719,0.4237348157,1.3413956379,S-1-pyrroline-5-carboxylate,Amino Acid,Glutamate Metabolism
S355,0.6672,0.8484,-0.03170841,-0.113241586,0.0498247661,0.0055928019,-0.137863776,0.1490493799,0.0538142731,1.0380056332,histidine,Amino Acid,Histidine Metabolism
S356,0.3182,0.585,-0.04919247,-0.367174278,0.2687893377,-0.38961903,-0.949103945,0.1698658857,-0.49113171,0.7114667749,cortisol,Lipid,Corticosteroids
S358,0.2921,0.5664,0.0932026395,-0.157805168,0.3442104474,-0.190703619,-0.63234864,0.2509414017,-0.409590152,0.7528372132,hypotaurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S361,0.3384,0.6077,-0.08894191,-0.286248491,0.1083646714,0.1134925464,-0.233665854,0.460650947,0.2920511858,1.2243798318,inosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing"
S363,0.1162,0.3476,-0.062894065,-0.278829849,0.1530417191,0.3062357481,-0.073700497,0.6861719928,0.5325417508,1.4464753629,myo-inositol,Lipid,Inositol Metabolism
S376,0.0672,0.2664,-0.046871665,-0.197073399,0.1033300688,0.2549617786,-0.009316247,0.5192398041,0.4354536121,1.3523359676,isoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S381,0.0274,0.1658,-0.115921364,-0.337018212,0.1051754846,0.4276568352,0.0386397639,0.8166739064,0.784217572,1.7221580748,2-aminoadipate,Amino Acid,Lysine Metabolism
S391,0.338,0.6077,0.029585045,-0.111409262,0.1705793522,-0.115181614,-0.36325929,0.1328960629,-0.208854141,0.865224162,citrulline,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S397,0.0299,0.1721,0.0111883811,-0.142338514,0.1647152761,0.3821718554,0.1120432513,0.6523004595,0.5352160186,1.4491591248,leucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S407,0.0209,0.1421,-0.108363078,-0.243254178,0.0265280223,0.2405758916,0.0032367298,0.4779150533,0.5034125207,1.4175626729,lysine,Amino Acid,Lysine Metabolism
S409,0.28,0.5542,-0.059991308,-0.269001949,0.1490193333,-0.302551072,-0.670302617,0.0652004719,-0.34993977,0.7846168539,malate,Energy,TCA Cycle
S415,0.5709,0.7757,0.0206469137,-0.142811398,0.1841052252,0.1193535306,-0.168249274,0.4069563348,0.1424035468,1.1037424327,methionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S418,0.4724,0.7137,-0.006679609,-0.192476274,0.1791170558,0.1358335671,-0.191073283,0.4627404175,0.2056030523,1.153168275,methylmalonate (MMA),Lipid,Fatty Acid Metabolism (also BCAA Metabolism)
S424,0.6262,0.8144,-0.031553746,-0.274496799,0.2113893072,0.0944186717,-0.333036517,0.5218738602,0.1817397823,1.1342508826,palmitate (16:0),Lipid,Long Chain Saturated Fatty Acid
S432,0.0009,0.0252,-0.291618729,-0.603458732,0.0202212739,0.9390119304,0.3903334419,1.4876904188,1.7754247493,3.423387847,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism
S437,0.0412,0.2053,0.0234406334,-0.124044141,0.1709254082,-0.309825284,-0.569322855,-0.050327713,-0.480801087,0.7165796177,pelargonate (9:0),Lipid,Medium Chain Fatty Acid
S439,0.2106,0.4837,-0.092498479,-0.31697465,0.1319776922,0.2105780039,-0.184384942,0.6055409497,0.4372469384,1.3540180193,stearate (18:0),Lipid,Long Chain Saturated Fatty Acid
S444,0.0007,0.023,-0.207668498,-0.368597231,-0.046739764,0.442982873,0.1598308289,0.7261349171,0.938691506,1.9167889629,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S445,0.071,0.2747,-0.017008326,-0.218160618,0.1841439662,0.3813911897,0.02746631,0.7353160694,0.5747690052,1.489438965,orotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing"
S448,0.0258,0.1622,-0.085503221,-0.300490221,0.1294837795,0.4492719561,0.0710050843,0.8275388279,0.7715174958,1.7070644117,"glutathione, oxidized (GSSG)",Amino Acid,Glutathione Metabolism
S452,0.6195,0.8098,-0.091317124,-0.480418935,0.2977846879,-0.297000494,-0.981620145,0.3876191568,-0.296738378,0.8140908008,palmitoleate (16:1n7),Lipid,Long Chain Monounsaturated Fatty Acid
S460,0.3099,0.5773,0.0023172404,-0.057879592,0.0625140724,-0.063263745,-0.1691793,0.0426518092,-0.094613363,0.9365231988,phenylalanine,Amino Acid,Phenylalanine Metabolism
S461,0.0485,0.2223,-0.056532897,-0.281451134,0.1683853392,0.4331790829,0.0374383285,0.8289198373,0.7065050452,1.6318461482,phosphate,Energy,Oxidative Phosphorylation
S480,0.4203,0.6815,0.0275575847,-0.107561669,0.1626768385,0.1439573928,-0.093783203,0.3816979882,0.1679294259,1.1234449448,proline,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S482,0.4216,0.6815,-0.01324673,-0.194766454,0.1682729938,-0.169164673,-0.488546301,0.1502169552,-0.224942043,0.8556293982,lactate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism"
S49,0.6688,0.8484,-0.075435918,-0.2392092,0.0883373633,-0.149990388,-0.438147378,0.1381666017,-0.107559364,0.928156916,putrescine,Amino Acid,Polyamine Metabolism
S491,0.0861,0.2951,-0.025019938,-0.168989035,0.1189491581,0.2451761795,-0.008135601,0.4984879597,0.3898105993,1.3102213834,pyridoxal,Cofactors and Vitamins,Vitamin B6 Metabolism
S498,0.0236,0.1525,-0.041913295,-0.283686941,0.1998603512,0.5696792271,0.144281595,0.9950768593,0.882341499,1.8433646618,retinol (vitamin A),Cofactors and Vitamins,Vitamin A Metabolism
S50,0.4465,0.6998,0.1773588407,-0.077253609,0.4319712901,-0.029678388,-0.477665729,0.4183089537,-0.298691583,0.812989383,spermidine,Amino Acid,Polyamine Metabolism
S501,0.2953,0.5695,-0.059693101,-0.436677063,0.317290861,0.3638228736,-0.299475576,1.0271213231,0.611004396,1.5273221518,salicylate,Xenobiotics,Drug - Topical Agents
S503,0.3496,0.615,-0.0994381,-0.254062384,0.0551861839,0.0554975656,-0.216561881,0.3275570117,0.2235249167,1.1675828432,serine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S504,0.1624,0.4291,0.021313067,-0.220468591,0.2630947254,-0.344427267,-0.769838996,0.0809844624,-0.527651766,0.6936829037,serotonin,Amino Acid,Tryptophan Metabolism
S512,0.0872,0.2951,-0.096375288,-0.223419495,0.0306689186,0.1411852212,-0.082347432,0.3647178744,0.3427273685,1.2681517293,taurine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S519,0.9629,0.9816,0.0977497006,-0.250645942,0.4461453435,0.0805237911,-0.532473877,0.6935214596,-0.024851734,0.9829216082,myristate (14:0),Lipid,Long Chain Saturated Fatty Acid
S533,0.8421,0.932,0.0963496747,-0.108659408,0.3013587573,0.1397381812,-0.220972672,0.5004490346,0.0625963831,1.0443435503,urea,Amino Acid,Urea cycle; Arginine and Proline Metabolism
S535,0.0194,0.1388,-0.099896315,-0.31564086,0.1158482302,0.4656851808,0.0860854191,0.8452849426,0.8159616188,1.7604711912,uridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S536,0.7442,0.8885,-0.109489254,-0.345772593,0.1267940843,-0.191442895,-0.607180401,0.2242946112,-0.118234111,0.9213146694,2'-deoxyuridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S537,0.7301,0.8806,-0.058725259,-0.294171103,0.1767205854,0.027658446,-0.3866055,0.4419223917,0.1246253427,1.0902245726,trans-urocanate,Amino Acid,Histidine Metabolism
S55,0.7913,0.9154,-0.020698914,-0.252111583,0.2107137546,0.0443918813,-0.362775743,0.4515595059,0.0939061675,1.0672559218,1-methylnicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism
S561,0.0344,0.1835,-0.060621742,-0.184661861,0.0634183769,0.2307604684,0.0125134686,0.4490074682,0.4203756702,1.3382759894,glutamate,Amino Acid,Glutamate Metabolism
S563,0.0729,0.2795,0.0125679394,-0.068757545,0.0938934234,-0.147346783,-0.29043793,-0.004255636,-0.230708177,0.8522164607,glutamine,Amino Acid,Glutamate Metabolism
S564,0.2057,0.4837,-0.055431905,-0.208144226,0.0972804158,0.1530624059,-0.115632965,0.421757777,0.3007937082,1.2318219219,threonine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S565,0.3664,0.6339,0.006090033,-0.087761721,0.0999417871,-0.084673194,-0.249804152,0.0804577645,-0.130943657,0.9132339145,tryptophan,Amino Acid,Tryptophan Metabolism
S566,0.0311,0.1748,-0.013290003,-0.199551054,0.1729710491,0.4334275398,0.1057036063,0.7611514733,0.6444771832,1.563172707,valine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S568,0.0797,0.2909,-0.179787849,-0.581254812,0.2216791148,0.5903199153,-0.116056062,1.2966958922,1.111030652,2.1599990113,pyridoxamine,Cofactors and Vitamins,Vitamin B6 Metabolism
S572,0.0084,0.098,-0.034833002,-0.213720561,0.1440545563,0.5017155788,0.186965212,0.8164659456,0.7740759773,1.7100944129,glucose,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism"
S62,0.4322,0.6888,0.1009180761,-0.326452697,0.5282888489,-0.257715627,-1.009669025,0.4942377703,-0.517399065,0.6986302104,"12,13-DiHOME",Lipid,"Fatty Acid, Dihydroxy"
S796,0.9727,0.9866,-0.043595081,-0.315690384,0.2285002217,-0.033688037,-0.512436235,0.4450601613,0.0142928438,1.0099562816,alpha-ketobutyrate,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S798,0.6836,0.8551,0.8545999553,0.0867732402,1.6224266704,0.5216884344,-0.82929283,1.8726696992,-0.4802898,0.7168336161,adenosine,Nucleotide,"Purine Metabolism, Adenine containing"
S799,0.6972,0.8642,-0.001468225,-0.184548575,0.1816121258,-0.077229394,-0.399356924,0.2448981359,-0.109300264,0.9270375848,betaine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S800,0.2675,0.5366,0.0077422835,-0.182421192,0.1979057587,-0.218914371,-0.553504568,0.1156758263,-0.326996432,0.7971944484,cysteine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism"
S803,0.0013,0.0339,0.0129014974,-0.198997115,0.22480011,0.8166954693,0.4438625762,1.1895283624,1.1596295771,2.234000606,mannose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism"
S806,0.8381,0.9295,0.0462074884,-0.112844672,0.205259649,0.0807433795,-0.199106859,0.3605936176,0.0498247588,1.03513918,dimethylglycine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S811,0.0524,0.225,0.0622198152,-0.044524236,0.1689638662,-0.165995047,-0.353809837,0.0218197427,-0.32924445,0.7959532212,alanine,Amino Acid,Alanine and Aspartate Metabolism
S815,0.0867,0.2951,0.099187261,-0.010210573,0.2085850951,-0.105706451,-0.298190538,0.0867776361,-0.295599142,0.8147339083,tyrosine,Amino Acid,Tyrosine Metabolism
S818,0.397,0.6609,0.1736103821,-0.154720168,0.5019409324,0.4710201597,-0.106673236,1.0487135551,0.4290716112,1.3463668974,malonate,Lipid,Fatty Acid Synthesis
S821,0.4828,0.7242,0.0320500603,-0.12942114,0.1935212602,0.15299246,-0.131114047,0.4370989669,0.1744830004,1.1285599052,pseudouridine,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S823,0.0012,0.0339,0.1168389687,-0.255134281,0.4888122187,-1.301002283,-1.955484449,-0.646520117,-2.045512543,0.2422363802,pyruvate,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism"
S825,0.0162,0.1317,-0.1716442,-0.422267183,0.078978783,0.5060865334,0.0651186067,0.9470544601,0.9777587682,1.9694035559,uracil,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S827,0.9909,0.9928,0.0799730143,-0.151402895,0.3113489232,0.0827627025,-0.324340244,0.4898656489,0.0040246693,1.002793583,cytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing"
S872,0.9012,0.9599,0.0891587075,-0.232112279,0.4104296941,0.1315084834,-0.4337637,0.6967806668,0.0610978116,1.0432593218,thymidine,Nucleotide,"Pyrimidine Metabolism, Thymine containing"
S878,0.0001,0.0058,-0.09044106,-0.234096185,0.0532140653,0.6379677441,0.3852083928,0.8907270953,1.0508717689,2.0717813727,fructose,Carbohydrate,"Fructose, Mannose and Galactose Metabolism"
S880,0.1925,0.4644,0.0924262972,-0.168205438,0.353058032,0.4592191265,0.0006409293,0.9177973237,0.5291701959,1.4430989203,adenine,Nucleotide,"Purine Metabolism, Adenine containing"
S881,0.0841,0.2941,-0.371229116,-0.808349958,0.0658917253,0.4546013485,-0.314507171,1.2237098674,1.1914215163,2.2837765743,cytosine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing"
S882,0.0183,0.1388,-0.298379449,-0.471987123,-0.124771774,0.1612753275,-0.144185151,0.466735806,0.6631416663,1.5835272195,thymine,Nucleotide,"Pyrimidine Metabolism, Thymine containing"
S888,0.1724,0.4412,0.0018557474,-0.112219883,0.1159313774,0.1702509653,-0.030463644,0.3709655743,0.2429429458,1.1834042208,caprate (10:0),Lipid,Medium Chain Fatty Acid
S891,0.572,0.7758,0.0105556846,-0.344280907,0.3653922762,0.2241817121,-0.400148723,0.8485121474,0.3081972104,1.2381595305,margarate (17:0),Lipid,Long Chain Saturated Fatty Acid
S892,0.4874,0.7268,-0.004547506,-0.285245248,0.2761502358,0.2034802499,-0.29040383,0.6973643294,0.3001206119,1.2312473435,nonadecanoate (19:0),Lipid,Long Chain Saturated Fatty Acid
S893,0.1062,0.335,-0.006941277,-0.247811885,0.2339293317,0.4170418078,-0.006766941,0.8408505565,0.6116782936,1.5280357463,arachidate (20:0),Lipid,Long Chain Saturated Fatty Acid
S913,0.0633,0.2547,-0.149728833,-0.465587156,0.1661294895,0.4949644296,-0.060784241,1.0507131007,0.9300957734,1.9054024822,maltose,Carbohydrate,Glycogen Metabolism
S914,0.0399,0.2039,-0.478112407,-0.764466691,-0.191758124,0.1734099229,-0.330426769,0.677246615,0.939948035,1.9184591357,ribose,Carbohydrate,Pentose Metabolism
S917,0.4921,0.7295,-0.04449498,-0.138870746,0.0498807854,0.0246866311,-0.141366319,0.1907395815,0.0998079679,1.071630812,asparagine,Amino Acid,Alanine and Aspartate Metabolism
S92,0.4619,0.707,0.04622787,-0.154326577,0.2467823172,-0.111326856,-0.464199835,0.2415461237,-0.227303422,0.8542300639,2-oxoadipate,Amino Acid,Lysine Metabolism
S922,0.0002,0.0104,-0.665007583,-0.999415222,-0.330599944,0.8704222997,0.2820363448,1.4588082546,2.2151570769,4.6433211827,N-stearoyl-sphinganine (d18:0/18:0)*,Lipid,Dihydroceramides
S923,0.1838,0.4571,0.0163527225,-0.243716047,0.2764214924,-0.357192514,-0.814780182,0.1003951537,-0.53891186,0.6882898498,dihydroorotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing"
S925,0.5703,0.7757,0.0262599379,-0.0613533,0.1138731756,0.0792408469,-0.074913522,0.2333952158,0.0764352947,1.0544095152,heptanoate (7:0),Lipid,Medium Chain Fatty Acid
S926,0.0054,0.0831,-0.070059926,-0.146100552,0.0059806996,0.1728992352,0.0391067284,0.3066917421,0.3505159775,1.2750165534,caproate (6:0),Lipid,Medium Chain Fatty Acid
S93,0.0016,0.0363,0.0949059511,-0.108560599,0.298372501,-0.661320446,-1.019317233,-0.303323659,-1.091004073,0.4694345484,alpha-ketoglutarate,Energy,TCA Cycle
S935,0.1623,0.4291,-0.599865636,-1.143574643,-0.05615663,0.2227649265,-0.733884103,1.1794139558,1.1868050336,2.2764803928,sucrose,Carbohydrate,Disaccharides and Oligosaccharides
S936,0.0001,0.0072,-0.505741679,-0.739127451,-0.272355907,0.6388311912,0.2281919168,1.0494704657,1.651269604,3.1410994136,pyridoxine (vitamin B6),Cofactors and Vitamins,Vitamin B6 Metabolism
S98,0.3302,0.5992,0.1371762543,-0.107572019,0.3819245275,-0.118275744,-0.548907195,0.3123557056,-0.368539332,0.7745663158,kynurenate,Amino Acid,Tryptophan Metabolism
S980,0.8161,0.9221,0.0440059711,-0.258257024,0.3462689664,-0.030691501,-0.562519367,0.5011363654,-0.107765673,0.928024197,pentadecanoate (15:0),Lipid,Long Chain Saturated Fatty Acid
